"Gene_ID","GSE24455","GSE63183","Dataset_Count"
11244,"Yes","No",1
11247,"No","Yes",1
11309,"Yes","No",1
11318,"No","Yes",1
11320,"Yes","No",1
11335,"Yes","No",1
22800,"Yes","No",1
22801,"No","Yes",1
22821,"Yes","No",1
22822,"Yes","No",1
22824,"No","Yes",1
22829,"No","Yes",1
22839,"Yes","No",1
22841,"Yes","No",1
22854,"No","Yes",1
22871,"Yes","No",1
22873,"Yes","No",1
22882,"Yes","No",1
22898,"Yes","No",1
22903,"Yes","No",1
22918,"Yes","No",1
22937,"Yes","No",1
22949,"Yes","No",1
22955,"Yes","No",1
22978,"Yes","No",1
22986,"No","Yes",1
22993,"Yes","No",1
22996,"Yes","No",1
23001,"No","Yes",1
23014,"No","Yes",1
23023,"Yes","No",1
23024,"Yes","No",1
23030,"Yes","No",1
23036,"Yes","No",1
23051,"Yes","No",1
23072,"Yes","No",1
23080,"Yes","No",1
23102,"Yes","No",1
23105,"No","Yes",1
23109,"No","Yes",1
23127,"Yes","No",1
23151,"Yes","No",1
23155,"Yes","No",1
23162,"Yes","No",1
23166,"No","Yes",1
23184,"Yes","No",1
23193,"Yes","No",1
23199,"Yes","No",1
23205,"Yes","No",1
23208,"Yes","No",1
23213,"No","Yes",1
23221,"No","Yes",1
23224,"No","Yes",1
23242,"Yes","No",1
23250,"Yes","No",1
23258,"Yes","No",1
23263,"Yes","No",1
23286,"Yes","No",1
23294,"Yes","No",1
23295,"Yes","No",1
23303,"No","Yes",1
23306,"Yes","No",1
23313,"Yes","No",1
23333,"Yes","No",1
23336,"Yes","No",1
23345,"Yes","No",1
23360,"Yes","No",1
23363,"Yes","No",1
23366,"Yes","No",1
23370,"Yes","No",1
23373,"Yes","No",1
23386,"Yes","No",1
23398,"Yes","No",1
23406,"Yes","No",1
23411,"Yes","No",1
23412,"Yes","No",1
23413,"Yes","No",1
23417,"Yes","No",1
23418,"No","Yes",1
23429,"Yes","No",1
23460,"Yes","No",1
23462,"Yes","No",1
23484,"Yes","No",1
23513,"Yes","No",1
23516,"Yes","No",1
23530,"Yes","No",1
23555,"No","Yes",1
23576,"Yes","No",1
23598,"Yes","No",1
23603,"Yes","No",1
23627,"No","Yes",1
23642,"Yes","No",1
23650,"No","Yes",1
23670,"Yes","No",1
23704,"Yes","No",1
23729,"No","Yes",1
23731,"Yes","No",1
23743,"Yes","No",1
23746,"Yes","No",1
23765,"Yes","No",1
23767,"Yes","No",1
23768,"Yes","No",1
23779,"Yes","No",1
23780,"Yes","No",1
23788,"Yes","No",1
24137,"Yes","No",1
24147,"No","Yes",1
25780,"Yes","No",1
25790,"No","Yes",1
25796,"No","Yes",1
25797,"No","Yes",1
25805,"Yes","No",1
25813,"Yes","No",1
25816,"Yes","No",1
25829,"Yes","No",1
25830,"No","Yes",1
25834,"Yes","No",1
25840,"Yes","No",1
25847,"Yes","No",1
25859,"No","Yes",1
25864,"Yes","No",1
25874,"Yes","No",1
25878,"Yes","No",1
25890,"No","Yes",1
25900,"Yes","No",1
25902,"Yes","No",1
25915,"Yes","No",1
25923,"Yes","No",1
25939,"Yes","No",1
25948,"Yes","No",1
25953,"Yes","No",1
25961,"Yes","No",1
25983,"Yes","No",1
25994,"Yes","No",1
26009,"Yes","No",1
26061,"Yes","No",1
26073,"Yes","No",1
26084,"Yes","No",1
26108,"Yes","No",1
26136,"Yes","No",1
26154,"Yes","No",1
26191,"Yes","No",1
26249,"No","Yes",1
26278,"Yes","No",1
26290,"No","Yes",1
26298,"No","Yes",1
26353,"Yes","No",1
26470,"No","Yes",1
26471,"Yes","No",1
26472,"Yes","No",1
26507,"No","Yes",1
26509,"Yes","No",1
26521,"Yes","No",1
26579,"No","Yes",1
26586,"Yes","No",1
26872,"Yes","No",1
26873,"No","Yes",1
26999,"Yes","No",1
27018,"Yes","No",1
27034,"Yes","No",1
27036,"No","Yes",1
27068,"Yes","No",1
27069,"Yes","No",1
27072,"Yes","No",1
27075,"Yes","No",1
27098,"Yes","No",1
27106,"Yes","No",1
27109,"Yes","No",1
27113,"Yes","No",1
27115,"Yes","No",1
27128,"Yes","No",1
27133,"Yes","No",1
27141,"No","Yes",1
27143,"Yes","No",1
27145,"Yes","No",1
27151,"Yes","No",1
27164,"No","Yes",1
27180,"No","Yes",1
27181,"No","Yes",1
27199,"No","Yes",1
27233,"No","Yes",1
27284,"Yes","No",1
27286,"No","Yes",1
27295,"No","Yes",1
27324,"Yes","No",1
27329,"No","Yes",1
27340,"Yes","No",1
27346,"Yes","No",1
27347,"Yes","No",1
27443,"Yes","No",1
28512,"Yes","No",1
28984,"Yes","No",1
28988,"Yes","No",1
28992,"Yes","No",1
29015,"No","Yes",1
29028,"Yes","No",1
29097,"Yes","No",1
29098,"Yes","No",1
29108,"No","Yes",1
29114,"No","Yes",1
29118,"No","Yes",1
29126,"Yes","No",1
29127,"Yes","No",1
29128,"No","Yes",1
29763,"Yes","No",1
29767,"Yes","No",1
29780,"Yes","No",1
29896,"Yes","No",1
29902,"Yes","No",1
29904,"Yes","No",1
29915,"Yes","No",1
29943,"No","Yes",1
29946,"Yes","No",1
29947,"No","Yes",1
29953,"No","Yes",1
29957,"Yes","No",1
29969,"Yes","No",1
29984,"No","Yes",1
29988,"Yes","No",1
30001,"Yes","No",1
30827,"Yes","No",1
30837,"No","Yes",1
50486,"Yes","No",1
50619,"Yes","No",1
50650,"No","Yes",1
50807,"Yes","No",1
50808,"Yes","No",1
50855,"Yes","No",1
50856,"Yes","No",1
50863,"Yes","No",1
50937,"Yes","No",1
50943,"No","Yes",1
50964,"No","Yes",1
51069,"Yes","No",1
51086,"Yes","No",1
51097,"Yes","No",1
51114,"Yes","No",1
51115,"Yes","No",1
51135,"Yes","No",1
51148,"No","Yes",1
51176,"No","Yes",1
51187,"Yes","No",1
51201,"Yes","No",1
51203,"Yes","No",1
51218,"Yes","No",1
51248,"Yes","No",1
51250,"Yes","No",1
51251,"Yes","No",1
51257,"Yes","No",1
51279,"No","Yes",1
51283,"Yes","No",1
51285,"Yes","No",1
51287,"Yes","No",1
51291,"Yes","No",1
51292,"Yes","No",1
51296,"No","Yes",1
51310,"Yes","No",1
51313,"Yes","No",1
51316,"No","Yes",1
51330,"No","Yes",1
51338,"Yes","No",1
51352,"No","Yes",1
51360,"Yes","No",1
51363,"No","Yes",1
51365,"Yes","No",1
51368,"Yes","No",1
51399,"Yes","No",1
51428,"Yes","No",1
51440,"No","Yes",1
51450,"No","Yes",1
51466,"Yes","No",1
51491,"Yes","No",1
51495,"Yes","No",1
51501,"Yes","No",1
51514,"Yes","No",1
51526,"Yes","No",1
51537,"No","Yes",1
51557,"Yes","No",1
51560,"Yes","No",1
51566,"Yes","No",1
51574,"Yes","No",1
51586,"Yes","No",1
51606,"Yes","No",1
51629,"Yes","No",1
51660,"Yes","No",1
51673,"Yes","No",1
51710,"Yes","No",1
51733,"Yes","No",1
51734,"Yes","No",1
51735,"Yes","No",1
51750,"Yes","No",1
51759,"Yes","No",1
51816,"Yes","No",1
53343,"Yes","No",1
53346,"Yes","No",1
53358,"Yes","No",1
53373,"Yes","No",1
53630,"Yes","No",1
53637,"No","Yes",1
53827,"No","Yes",1
53828,"No","Yes",1
53829,"Yes","No",1
53833,"No","Yes",1
53904,"Yes","No",1
53917,"Yes","No",1
54033,"Yes","No",1
54039,"Yes","No",1
54088,"No","Yes",1
54102,"No","Yes",1
54107,"Yes","No",1
54187,"Yes","No",1
54207,"No","Yes",1
54414,"Yes","No",1
54440,"No","Yes",1
54455,"Yes","No",1
54464,"Yes","No",1
54495,"Yes","No",1
54498,"No","Yes",1
54502,"Yes","No",1
54503,"Yes","No",1
54518,"Yes","No",1
54521,"Yes","No",1
54532,"Yes","No",1
54546,"No","Yes",1
54550,"No","Yes",1
54575,"No","Yes",1
54577,"No","Yes",1
54578,"No","Yes",1
54587,"No","Yes",1
54600,"No","Yes",1
54623,"Yes","No",1
54662,"Yes","No",1
54681,"Yes","No",1
54732,"No","Yes",1
54801,"Yes","No",1
54806,"Yes","No",1
54809,"Yes","No",1
54814,"No","Yes",1
54829,"No","Yes",1
54843,"Yes","No",1
54855,"No","Yes",1
54858,"Yes","No",1
54866,"No","Yes",1
54872,"Yes","No",1
54873,"Yes","No",1
54882,"Yes","No",1
54893,"Yes","No",1
54894,"Yes","No",1
54899,"Yes","No",1
54931,"Yes","No",1
54936,"Yes","No",1
54951,"Yes","No",1
54960,"Yes","No",1
54985,"Yes","No",1
55007,"No","Yes",1
55013,"No","Yes",1
55016,"Yes","No",1
55020,"Yes","No",1
55022,"Yes","No",1
55026,"Yes","No",1
55040,"No","Yes",1
55061,"Yes","No",1
55076,"No","Yes",1
55080,"Yes","No",1
55081,"Yes","No",1
55083,"Yes","No",1
55084,"Yes","No",1
55088,"Yes","No",1
55160,"Yes","No",1
55165,"Yes","No",1
55170,"Yes","No",1
55175,"Yes","No",1
55191,"Yes","No",1
55203,"Yes","No",1
55205,"Yes","No",1
55215,"Yes","No",1
55220,"No","Yes",1
55244,"No","Yes",1
55246,"Yes","No",1
55248,"Yes","No",1
55254,"Yes","No",1
55255,"Yes","No",1
55256,"No","Yes",1
55276,"Yes","No",1
55283,"Yes","No",1
55295,"Yes","No",1
55314,"Yes","No",1
55316,"Yes","No",1
55320,"Yes","No",1
55323,"Yes","No",1
55325,"Yes","No",1
55329,"Yes","No",1
55332,"Yes","No",1
55333,"Yes","No",1
55342,"No","Yes",1
55347,"Yes","No",1
55353,"Yes","No",1
55384,"Yes","No",1
55432,"Yes","No",1
55503,"No","Yes",1
55509,"No","Yes",1
55521,"No","Yes",1
55531,"No","Yes",1
55540,"Yes","No",1
55556,"Yes","No",1
55558,"Yes","No",1
55559,"No","Yes",1
55589,"Yes","No",1
55596,"Yes","No",1
55604,"Yes","No",1
55608,"Yes","No",1
55612,"Yes","No",1
55615,"Yes","No",1
55619,"Yes","No",1
55635,"Yes","No",1
55651,"Yes","No",1
55652,"Yes","No",1
55664,"Yes","No",1
55704,"Yes","No",1
55743,"Yes","No",1
55784,"Yes","No",1
55790,"Yes","No",1
55799,"Yes","No",1
55803,"Yes","No",1
55818,"Yes","No",1
55819,"Yes","No",1
55824,"Yes","No",1
55825,"Yes","No",1
55833,"Yes","No",1
55856,"Yes","No",1
55861,"Yes","No",1
55862,"Yes","No",1
55872,"Yes","No",1
55890,"Yes","No",1
55893,"Yes","No",1
55900,"Yes","No",1
55902,"Yes","No",1
55908,"No","Yes",1
55937,"Yes","No",1
55959,"No","Yes",1
55973,"Yes","No",1
56127,"No","Yes",1
56129,"No","Yes",1
56242,"Yes","No",1
56253,"Yes","No",1
56261,"Yes","No",1
56477,"Yes","No",1
56606,"Yes","No",1
56650,"Yes","No",1
56666,"Yes","No",1
56667,"Yes","No",1
56672,"Yes","No",1
56729,"No","Yes",1
56731,"Yes","No",1
56776,"No","Yes",1
56833,"Yes","No",1
56852,"Yes","No",1
56892,"Yes","No",1
56894,"No","Yes",1
56898,"No","Yes",1
56907,"Yes","No",1
56915,"No","Yes",1
56922,"Yes","No",1
56925,"Yes","No",1
56929,"Yes","No",1
56935,"Yes","No",1
56938,"Yes","No",1
56944,"Yes","No",1
56950,"Yes","No",1
56975,"Yes","No",1
57097,"Yes","No",1
57099,"Yes","No",1
57103,"Yes","No",1
57110,"No","Yes",1
57118,"Yes","No",1
57121,"Yes","No",1
57124,"No","Yes",1
57156,"No","Yes",1
57159,"No","Yes",1
57161,"Yes","No",1
57182,"Yes","No",1
57185,"Yes","No",1
57209,"Yes","No",1
57210,"Yes","No",1
57222,"Yes","No",1
57224,"Yes","No",1
57291,"Yes","No",1
57343,"Yes","No",1
57393,"Yes","No",1
57406,"No","Yes",1
57409,"Yes","No",1
57413,"No","Yes",1
57418,"Yes","No",1
57447,"No","Yes",1
57462,"Yes","No",1
57465,"Yes","No",1
57484,"Yes","No",1
57488,"Yes","No",1
57519,"Yes","No",1
57520,"Yes","No",1
57531,"Yes","No",1
57538,"Yes","No",1
57545,"Yes","No",1
57546,"Yes","No",1
57553,"Yes","No",1
57556,"Yes","No",1
57559,"Yes","No",1
57568,"Yes","No",1
57573,"Yes","No",1
57575,"Yes","No",1
57577,"Yes","No",1
57580,"Yes","No",1
57586,"No","Yes",1
57600,"No","Yes",1
57608,"Yes","No",1
57630,"Yes","No",1
57655,"Yes","No",1
57658,"Yes","No",1
57664,"No","Yes",1
57670,"Yes","No",1
57674,"Yes","No",1
57688,"Yes","No",1
57709,"No","Yes",1
57717,"No","Yes",1
57722,"No","Yes",1
57730,"Yes","No",1
57801,"Yes","No",1
57805,"Yes","No",1
57817,"No","Yes",1
57823,"Yes","No",1
57827,"No","Yes",1
57834,"No","Yes",1
57863,"No","Yes",1
58472,"Yes","No",1
58473,"Yes","No",1
58486,"Yes","No",1
58496,"No","Yes",1
59271,"No","Yes",1
59277,"Yes","No",1
59307,"Yes","No",1
59352,"Yes","No",1
60489,"No","Yes",1
60526,"Yes","No",1
60559,"Yes","No",1
60674,"Yes","No",1
60677,"Yes","No",1
60686,"Yes","No",1
63891,"Yes","No",1
63910,"Yes","No",1
63917,"Yes","No",1
63933,"Yes","No",1
63951,"Yes","No",1
64005,"No","Yes",1
64073,"No","Yes",1
64077,"Yes","No",1
64087,"Yes","No",1
64091,"Yes","No",1
64093,"No","Yes",1
64094,"No","Yes",1
64105,"Yes","No",1
64122,"Yes","No",1
64123,"Yes","No",1
64147,"Yes","No",1
64167,"No","Yes",1
64174,"Yes","No",1
64175,"No","Yes",1
64207,"Yes","No",1
64222,"Yes","No",1
64285,"Yes","No",1
64398,"Yes","No",1
64399,"Yes","No",1
64405,"No","Yes",1
64427,"Yes","No",1
64432,"Yes","No",1
64577,"No","Yes",1
64581,"Yes","No",1
64595,"No","Yes",1
64641,"Yes","No",1
64744,"Yes","No",1
64748,"No","Yes",1
64756,"Yes","No",1
64778,"Yes","No",1
64782,"Yes","No",1
64784,"Yes","No",1
64850,"No","Yes",1
64854,"Yes","No",1
64856,"Yes","No",1
64922,"Yes","No",1
64926,"No","Yes",1
64968,"Yes","No",1
65010,"Yes","No",1
65078,"No","Yes",1
65082,"Yes","No",1
65084,"Yes","No",1
65108,"No","Yes",1
65125,"No","Yes",1
65217,"No","Yes",1
65260,"Yes","No",1
66002,"Yes","No",1
66004,"Yes","No",1
78986,"No","Yes",1
79001,"Yes","No",1
79019,"No","Yes",1
79026,"Yes","No",1
79041,"Yes","No",1
79092,"No","Yes",1
79098,"Yes","No",1
79135,"Yes","No",1
79139,"Yes","No",1
79152,"No","Yes",1
79154,"Yes","No",1
79156,"No","Yes",1
79158,"Yes","No",1
79174,"Yes","No",1
79180,"Yes","No",1
79184,"Yes","No",1
79192,"No","Yes",1
79228,"Yes","No",1
79366,"Yes","No",1
79415,"No","Yes",1
79444,"No","Yes",1
79570,"No","Yes",1
79608,"No","Yes",1
79625,"Yes","No",1
79630,"Yes","No",1
79632,"Yes","No",1
79642,"Yes","No",1
79651,"Yes","No",1
79660,"Yes","No",1
79668,"Yes","No",1
79695,"Yes","No",1
79705,"Yes","No",1
79711,"Yes","No",1
79714,"Yes","No",1
79718,"Yes","No",1
79754,"Yes","No",1
79760,"Yes","No",1
79774,"No","Yes",1
79778,"No","Yes",1
79781,"Yes","No",1
79783,"Yes","No",1
79789,"Yes","No",1
79801,"Yes","No",1
79813,"Yes","No",1
79815,"Yes","No",1
79818,"Yes","No",1
79819,"Yes","No",1
79823,"Yes","No",1
79846,"Yes","No",1
79848,"Yes","No",1
79849,"No","Yes",1
79868,"Yes","No",1
79875,"Yes","No",1
79876,"Yes","No",1
79883,"No","Yes",1
79885,"Yes","No",1
79912,"Yes","No",1
79919,"Yes","No",1
79939,"Yes","No",1
79953,"Yes","No",1
79956,"Yes","No",1
79977,"No","Yes",1
79980,"Yes","No",1
79993,"Yes","No",1
80004,"Yes","No",1
80018,"Yes","No",1
80020,"Yes","No",1
80023,"Yes","No",1
80127,"Yes","No",1
80131,"No","Yes",1
80145,"Yes","No",1
80150,"Yes","No",1
80168,"No","Yes",1
80183,"No","Yes",1
80206,"Yes","No",1
80221,"Yes","No",1
80243,"No","Yes",1
80258,"Yes","No",1
80270,"No","Yes",1
80274,"No","Yes",1
80310,"Yes","No",1
80311,"Yes","No",1
80315,"Yes","No",1
80709,"Yes","No",1
80723,"Yes","No",1
80736,"Yes","No",1
80763,"No","Yes",1
80818,"Yes","No",1
80821,"Yes","No",1
80830,"Yes","No",1
80852,"No","Yes",1
80856,"Yes","No",1
81029,"No","Yes",1
81537,"Yes","No",1
81539,"Yes","No",1
81543,"No","Yes",1
81544,"No","Yes",1
81552,"Yes","No",1
81557,"No","Yes",1
81575,"Yes","No",1
81578,"Yes","No",1
81602,"Yes","No",1
81607,"Yes","No",1
81615,"Yes","No",1
81617,"Yes","No",1
81618,"Yes","No",1
81620,"Yes","No",1
81631,"Yes","No",1
81691,"Yes","No",1
81704,"Yes","No",1
81706,"Yes","No",1
81788,"Yes","No",1
81792,"No","Yes",1
81839,"Yes","No",1
81848,"Yes","No",1
81855,"Yes","No",1
81889,"No","Yes",1
81932,"Yes","No",1
83440,"Yes","No",1
83461,"No","Yes",1
83483,"Yes","No",1
83538,"Yes","No",1
83540,"Yes","No",1
83541,"Yes","No",1
83605,"Yes","No",1
83640,"Yes","No",1
83657,"Yes","No",1
83666,"Yes","No",1
83716,"Yes","No",1
83874,"Yes","No",1
83892,"Yes","No",1
83959,"No","Yes",1
84002,"Yes","No",1
84034,"Yes","No",1
84059,"No","Yes",1
84078,"Yes","No",1
84102,"Yes","No",1
84129,"Yes","No",1
84133,"Yes","No",1
84138,"Yes","No",1
84152,"No","Yes",1
84166,"Yes","No",1
84168,"No","Yes",1
84193,"Yes","No",1
84230,"Yes","No",1
84246,"Yes","No",1
84259,"Yes","No",1
84263,"Yes","No",1
84264,"Yes","No",1
84289,"Yes","No",1
84329,"Yes","No",1
84418,"Yes","No",1
84433,"No","Yes",1
84444,"Yes","No",1
84455,"Yes","No",1
84457,"Yes","No",1
84467,"No","Yes",1
84517,"Yes","No",1
84522,"Yes","No",1
84548,"Yes","No",1
84617,"Yes","No",1
84619,"Yes","No",1
84620,"Yes","No",1
84624,"No","Yes",1
84626,"Yes","No",1
84634,"No","Yes",1
84636,"Yes","No",1
84649,"Yes","No",1
84650,"Yes","No",1
84662,"Yes","No",1
84676,"No","Yes",1
84678,"Yes","No",1
84687,"Yes","No",1
84689,"Yes","No",1
84693,"Yes","No",1
84701,"Yes","No",1
84752,"Yes","No",1
84775,"Yes","No",1
84792,"Yes","No",1
84812,"No","Yes",1
84826,"Yes","No",1
84830,"Yes","No",1
84836,"Yes","No",1
84858,"Yes","No",1
84869,"Yes","No",1
84871,"No","Yes",1
84892,"Yes","No",1
84894,"Yes","No",1
84910,"Yes","No",1
84911,"Yes","No",1
84915,"Yes","No",1
84935,"No","Yes",1
84947,"Yes","No",1
84957,"No","Yes",1
84958,"Yes","No",1
84962,"Yes","No",1
85007,"Yes","No",1
85027,"No","Yes",1
85379,"Yes","No",1
85407,"Yes","No",1
85442,"No","Yes",1
85477,"No","Yes",1
88455,"Yes","No",1
89790,"No","Yes",1
89796,"Yes","No",1
89822,"No","Yes",1
90141,"Yes","No",1
90167,"No","Yes",1
90249,"No","Yes",1
90293,"Yes","No",1
90441,"Yes","No",1
90507,"Yes","No",1
90736,"Yes","No",1
90853,"No","Yes",1
90861,"Yes","No",1
90874,"Yes","No",1
90987,"Yes","No",1
91010,"Yes","No",1
91039,"Yes","No",1
91351,"Yes","No",1
91523,"Yes","No",1
91584,"Yes","No",1
91607,"Yes","No",1
91683,"No","Yes",1
91703,"Yes","No",1
91862,"Yes","No",1
91875,"Yes","No",1
91894,"Yes","No",1
91937,"Yes","No",1
92106,"Yes","No",1
92129,"No","Yes",1
92312,"Yes","No",1
92597,"Yes","No",1
92689,"Yes","No",1
92745,"No","Yes",1
92949,"Yes","No",1
93589,"No","Yes",1
93664,"Yes","No",1
94031,"No","Yes",1
94097,"Yes","No",1
94103,"Yes","No",1
94121,"Yes","No",1
94240,"Yes","No",1
94241,"Yes","No",1
112479,"Yes","No",1
112483,"Yes","No",1
112597,"No","Yes",1
112724,"Yes","No",1
112812,"Yes","No",1
112885,"No","Yes",1
113130,"No","Yes",1
113146,"No","Yes",1
113189,"Yes","No",1
113201,"Yes","No",1
113220,"Yes","No",1
113452,"No","Yes",1
113457,"No","Yes",1
113675,"Yes","No",1
114131,"No","Yes",1
114614,"Yes","No",1
114757,"No","Yes",1
114789,"No","Yes",1
114793,"Yes","No",1
114796,"Yes","No",1
114804,"Yes","No",1
114880,"No","Yes",1
114899,"Yes","No",1
114902,"No","Yes",1
114904,"Yes","No",1
114905,"No","Yes",1
114907,"Yes","No",1
114908,"Yes","No",1
115019,"No","Yes",1
115290,"Yes","No",1
115352,"Yes","No",1
115362,"Yes","No",1
115584,"No","Yes",1
115704,"Yes","No",1
115749,"No","Yes",1
115811,"Yes","No",1
115825,"Yes","No",1
116228,"Yes","No",1
116238,"Yes","No",1
116254,"Yes","No",1
116362,"Yes","No",1
116448,"No","Yes",1
116496,"Yes","No",1
116535,"Yes","No",1
116842,"No","Yes",1
116966,"Yes","No",1
116986,"No","Yes",1
116987,"Yes","No",1
117145,"Yes","No",1
117154,"No","Yes",1
117245,"No","Yes",1
117246,"Yes","No",1
117247,"Yes","No",1
117283,"No","Yes",1
117289,"Yes","No",1
117583,"Yes","No",1
117854,"Yes","No",1
118663,"No","Yes",1
118738,"No","Yes",1
118812,"Yes","No",1
119391,"Yes","No",1
120224,"Yes","No",1
121260,"Yes","No",1
121457,"Yes","No",1
122402,"Yes","No",1
122664,"No","Yes",1
122970,"Yes","No",1
123096,"Yes","No",1
123264,"No","Yes",1
123355,"Yes","No",1
124402,"Yes","No",1
124460,"No","Yes",1
124872,"Yes","No",1
124936,"Yes","No",1
124976,"Yes","No",1
124997,"Yes","No",1
125113,"No","Yes",1
125206,"No","Yes",1
125488,"Yes","No",1
126326,"Yes","No",1
126353,"Yes","No",1
126567,"No","Yes",1
126823,"Yes","No",1
127018,"Yes","No",1
127294,"No","Yes",1
127435,"No","Yes",1
127703,"Yes","No",1
127707,"Yes","No",1
127733,"Yes","No",1
127943,"No","Yes",1
128218,"No","Yes",1
128338,"Yes","No",1
128387,"Yes","No",1
128853,"Yes","No",1
129285,"Yes","No",1
129607,"Yes","No",1
129642,"Yes","No",1
129804,"Yes","No",1
129807,"No","Yes",1
130271,"Yes","No",1
130574,"Yes","No",1
130576,"No","Yes",1
130752,"Yes","No",1
130888,"Yes","No",1
130940,"Yes","No",1
131405,"No","Yes",1
131920,"No","Yes",1
132332,"No","Yes",1
132430,"Yes","No",1
132671,"Yes","No",1
132864,"Yes","No",1
133022,"Yes","No",1
133418,"Yes","No",1
133746,"Yes","No",1
133957,"Yes","No",1
134266,"Yes","No",1
134285,"Yes","No",1
134526,"No","Yes",1
134548,"Yes","No",1
134728,"Yes","No",1
135138,"Yes","No",1
135932,"Yes","No",1
136319,"Yes","No",1
137872,"No","Yes",1
137964,"No","Yes",1
137970,"No","Yes",1
139221,"No","Yes",1
139728,"No","Yes",1
140469,"No","Yes",1
140597,"Yes","No",1
140628,"No","Yes",1
140691,"Yes","No",1
140766,"No","Yes",1
140803,"No","Yes",1
140885,"Yes","No",1
142680,"No","Yes",1
142685,"No","Yes",1
143098,"Yes","No",1
143458,"Yes","No",1
143503,"Yes","No",1
143684,"Yes","No",1
143888,"Yes","No",1
143941,"No","Yes",1
144100,"Yes","No",1
144110,"Yes","No",1
144347,"No","Yes",1
144501,"No","Yes",1
144811,"Yes","No",1
145270,"No","Yes",1
145773,"Yes","No",1
146183,"No","Yes",1
146206,"Yes","No",1
146223,"Yes","No",1
146330,"Yes","No",1
146456,"No","Yes",1
146691,"Yes","No",1
146722,"No","Yes",1
146850,"No","Yes",1
146857,"Yes","No",1
146894,"No","Yes",1
147040,"Yes","No",1
147372,"Yes","No",1
147463,"Yes","No",1
147912,"Yes","No",1
147920,"No","Yes",1
148022,"Yes","No",1
148223,"Yes","No",1
148281,"No","Yes",1
148398,"Yes","No",1
148867,"Yes","No",1
149465,"No","Yes",1
150094,"Yes","No",1
150223,"Yes","No",1
150383,"Yes","No",1
150726,"No","Yes",1
151126,"Yes","No",1
151295,"Yes","No",1
151354,"Yes","No",1
151449,"Yes","No",1
151473,"Yes","No",1
151531,"No","Yes",1
151636,"Yes","No",1
151887,"No","Yes",1
152330,"Yes","No",1
152519,"Yes","No",1
152926,"Yes","No",1
153218,"No","Yes",1
153562,"Yes","No",1
153579,"Yes","No",1
153733,"Yes","No",1
154214,"Yes","No",1
154661,"Yes","No",1
154664,"Yes","No",1
154810,"Yes","No",1
155382,"Yes","No",1
155400,"Yes","No",1
157285,"Yes","No",1
157310,"No","Yes",1
157506,"Yes","No",1
157638,"Yes","No",1
157724,"No","Yes",1
157807,"No","Yes",1
157869,"No","Yes",1
158158,"Yes","No",1
158326,"No","Yes",1
158471,"Yes","No",1
159371,"Yes","No",1
160419,"No","Yes",1
160851,"Yes","No",1
161176,"Yes","No",1
161198,"Yes","No",1
161291,"Yes","No",1
161742,"Yes","No",1
162073,"Yes","No",1
162394,"Yes","No",1
162967,"Yes","No",1
163059,"Yes","No",1
163175,"Yes","No",1
163183,"Yes","No",1
163255,"Yes","No",1
163589,"Yes","No",1
163702,"Yes","No",1
164656,"No","Yes",1
165140,"Yes","No",1
167410,"Yes","No",1
168002,"Yes","No",1
168451,"Yes","No",1
169714,"Yes","No",1
169792,"Yes","No",1
170384,"Yes","No",1
170689,"Yes","No",1
170690,"Yes","No",1
171425,"No","Yes",1
192683,"Yes","No",1
196047,"Yes","No",1
196446,"Yes","No",1
196475,"Yes","No",1
197135,"Yes","No",1
197259,"Yes","No",1
199920,"Yes","No",1
199964,"No","Yes",1
200081,"Yes","No",1
200197,"Yes","No",1
200316,"Yes","No",1
200373,"Yes","No",1
200407,"No","Yes",1
200558,"Yes","No",1
200845,"Yes","No",1
200879,"Yes","No",1
200916,"No","Yes",1
201161,"Yes","No",1
201456,"Yes","No",1
201725,"Yes","No",1
203068,"Yes","No",1
203259,"Yes","No",1
203328,"Yes","No",1
219285,"Yes","No",1
219293,"No","Yes",1
219736,"No","Yes",1
220001,"No","Yes",1
220064,"Yes","No",1
221035,"Yes","No",1
221061,"Yes","No",1
221184,"Yes","No",1
221188,"No","Yes",1
221262,"No","Yes",1
221322,"Yes","No",1
221416,"Yes","No",1
221476,"No","Yes",1
221895,"Yes","No",1
222171,"Yes","No",1
222236,"Yes","No",1
222545,"No","Yes",1
222865,"No","Yes",1
223082,"Yes","No",1
223117,"Yes","No",1
246181,"No","Yes",1
252884,"Yes","No",1
253430,"Yes","No",1
253512,"Yes","No",1
253982,"No","Yes",1
254439,"No","Yes",1
254827,"Yes","No",1
255082,"Yes","No",1
255104,"Yes","No",1
256158,"No","Yes",1
256714,"No","Yes",1
257019,"No","Yes",1
257194,"Yes","No",1
257364,"Yes","No",1
259173,"Yes","No",1
259217,"Yes","No",1
261729,"Yes","No",1
266722,"No","Yes",1
266812,"Yes","No",1
282969,"Yes","No",1
282991,"Yes","No",1
283104,"Yes","No",1
283120,"No","Yes",1
283208,"No","Yes",1
283209,"Yes","No",1
283212,"No","Yes",1
283219,"Yes","No",1
283238,"No","Yes",1
283316,"No","Yes",1
283349,"Yes","No",1
283422,"No","Yes",1
283431,"Yes","No",1
283455,"No","Yes",1
283464,"Yes","No",1
283483,"No","Yes",1
283635,"Yes","No",1
283849,"Yes","No",1
283927,"No","Yes",1
283971,"No","Yes",1
284071,"Yes","No",1
284207,"Yes","No",1
284370,"Yes","No",1
284611,"Yes","No",1
284612,"Yes","No",1
