GeneID,GSM1543544,GSM1543545,GSM1543546,GSM1543547
6949,1604,491,1104,460
998,7727,3811,7810,5231
26031,857,103,945,352
2046,0,2,0,1
6559,27,8405,23,13428
56852,172,81,148,108
490,687,296,760,556
29850,0,7,1,5
8440,801,123,4984,508
9448,2460,373,3147,804
11320,784,701,1019,1073
6160,117098,37873,37185,35400
9948,6414,3569,7193,5296
23161,579,238,1893,594
54860,1,0,0,0
79658,557,494,367,397
6196,573,280,1257,670
54556,335,67,250,200
22846,2061,105,932,124
29995,1535,452,305,523
114049,3208,1416,3228,1852
6400,1345,679,5377,1451
9319,81,51,12,28
537,7727,4391,7859,4286
6929,923,167,1892,352
28951,794,353,3541,652
26528,1623,1063,2411,1193
53615,3163,2464,2884,1336
51052,0,0,0,0
6596,605,119,646,574
9130,2954,2569,3374,1795
60343,2966,2021,2093,1266
29894,1943,1266,2545,890
140469,3,93,445,190
79901,1398,262,783,667
28513,0,4,10,13
5134,1286,834,827,920
55117,0,3,0,1
51109,1456,3020,5343,4384
5566,819,238,1479,520
22859,393,143,1406,154
6694,0,0,0,0
87,4553,197,3963,590
23503,628,319,1845,572
27330,82,205,113,301
22905,706,376,1486,555
26469,1860,1551,2636,1023
55679,879,1187,333,602
55515,8,10,2,3
10290,75,224,452,128
84708,114,45,296,348
224,1521,6367,2436,6902
7037,1740,576,987,841
6720,2288,777,6737,1013
7224,3,0,1,2
27125,1937,506,2935,1418
7321,591,181,294,168
64398,576,859,1088,1582
9886,1767,659,3590,2579
8243,1156,468,5338,1736
3028,6192,7209,2051,4058
2011,552,175,1218,349
3161,107,12,8,36
55743,537,122,722,290
29953,12,94,807,373
8974,4571,1499,5424,3767
2213,1809,19,202,122
4775,422,205,1613,486
51095,255,120,342,232
37,21109,22335,13194,11436
6793,1392,272,780,313
23291,1922,553,1710,1212
9744,449,333,448,130
1400,554,220,1679,733
2121,325,116,4221,1442
51009,1789,1471,891,866
54847,60,13,70,40
54820,103,17,171,45
10335,694,282,358,443
79041,168,298,458,264
8907,2181,1649,2351,1785
5817,1922,494,1011,509
7515,1003,214,1489,523
949,5509,143,4157,320
54905,9,2,21,4
4171,827,77,331,165
54456,36,128,11,46
56666,80,124,5,142
83642,1554,2314,1273,1275
8626,5,0,9,1
80216,515,804,549,221
3993,1273,2373,4575,2083
5151,629,420,1635,978
1183,312,98,2915,254
54475,1569,581,321,226
6389,10231,18174,6683,7821
6605,2631,1443,3654,1544
54752,0,2,2,2
55876,333,98,206,113
5927,827,264,1265,608
4185,18,10,185,17
5523,2237,547,1272,859
10979,1055,932,1193,1711
8647,0,0,0,0
10170,130,12,8,18
922,0,0,13,4
5743,17,18,23,38
10644,18,138,8,178
9175,1543,504,809,935
6480,4236,881,6878,1341
30009,30,1,52,23
10129,289,191,692,776
8301,3931,2132,2880,4309
4905,480,300,1198,396
2736,114,11,78,37
23332,575,247,2424,635
65993,6102,6869,2093,2332
4854,4854,266,3799,670
1207,2205,679,1803,1704
5522,16,3,833,10
8463,602,103,574,296
8726,510,169,192,233
54825,4031,1523,60,1359
6620,4,0,25,0
7251,1843,1227,1646,1698
55421,741,326,3401,637
489,457,116,407,236
771,6961,6771,25053,19245
11343,4244,837,7739,2353
59277,884,763,917,2370
617,1376,1736,1035,654
9891,363,44,836,149
54878,371,369,997,513
9187,210,89,643,276
55205,673,108,3078,316
8578,179,15,680,95
3998,1536,659,4497,2295
51495,1807,2503,3290,3348
26034,58,24,115,54
23140,598,235,2471,827
50508,0,0,0,0
2023,122233,41154,245614,38056
6557,14,4479,121,15204
56005,12698,2231,3016,1856
57719,222,31,2326,189
51175,138,119,223,242
55160,953,727,3476,1449
7294,23,13,49,23
9671,8,64,8,50
3785,0,0,0,0
6865,64,9,29,3
64431,358,208,1086,388
54962,80,34,105,39
6717,5473,1311,1770,1561
8672,690,199,1693,675
79023,480,511,253,211
10371,14,1,22,7
51512,90,22,55,13
10512,545,113,60,154
55020,3162,5305,1931,5090
38,2758,23660,4175,14408
23151,1602,94,3453,373
9620,2525,787,1910,1425
7479,0,1,6,12
27332,1795,1481,1529,1429
55972,287,70,879,200
29090,441,480,1071,810
119,26,5,111,34
2249,0,0,0,0
9462,394,62,1101,286
9605,473,439,960,486
7587,549,189,941,345
4140,1071,1139,1242,818
5250,20927,28289,7389,12142
64778,2543,483,1637,631
2355,2720,447,7005,873
27091,2,0,0,1
27092,0,0,0,2
285527,1000,240,818,442
23505,812,443,1616,454
6624,2414,176,845,158
60,106208,45875,18773,22669
55034,200,38,11,58
5337,871,495,1108,784
479,0,26,0,93
284403,87,20,71,35
1739,900,399,1491,959
7879,8105,3651,5905,5688
55973,937,452,1716,554
25956,515,261,798,280
9733,772,265,2379,679
55843,868,222,114,118
113457,239,1,2812,4
5076,1220,719,4682,1379
23016,1015,1368,774,973
22920,861,426,816,911
23609,393,267,424,453
4175,575,130,395,237
25996,2388,2024,1256,1953
10179,531,201,601,275
5939,1336,362,1608,676
11176,1167,776,3842,746
25930,695,410,1379,554
4292,765,378,567,577
7374,866,327,1516,971
2329,189,552,239,1209
27252,182,81,585,312
8786,130,45,19,68
113235,1698,1120,1534,979
5362,733,274,1055,447
10615,409,2763,148,1805
88455,1312,449,3167,717
7163,460,1867,1963,1826
124188259,460,1867,1963,1826
32,486,472,4401,1755
9618,1681,515,487,1450
55824,369,16,1136,200
55094,288,199,398,205
3385,2285,1528,400,574
22978,661,230,3126,950
4162,7767,139,12469,871
2239,3322,460,1066,1174
55796,302,158,63,387
57662,749,603,283,1069
5909,322,965,2510,2007
56949,2243,3428,1716,1353
9138,2405,578,2518,689
6813,2533,1561,2648,1557
5609,854,456,1528,577
27231,1,19,3,34
8527,155,24,1324,108
83992,296,137,5882,302
51412,0,0,2,0
5915,215,145,323,344
7155,1673,1080,1693,1511
56889,4551,2152,3491,3137
4791,1794,178,1637,399
29089,153,36,23,46
4660,436,218,1254,1069
54431,1468,594,2677,1186
2975,1889,1683,1504,1170
3566,1786,129,2685,652
23032,600,485,1327,720
5063,122,5,55,19
827,961,11,316,76
1641,16,2,0,1
6626,2601,907,877,514
9576,8,17,1,9
56915,3030,496,303,307
1781,1822,1894,2846,2183
54518,544,85,1501,247
4034,792,140,1134,385
143684,222,90,554,265
51548,1009,406,763,325
7299,1,1,3,10
10714,366,744,246,976
88,63,18,1375,36
832,3723,1914,4396,3078
7107,913,884,2866,1621
10003,46,38,11,47
79960,1054,1305,2852,2065
203427,668,42,405,318
7319,1775,434,942,707
2260,1658,216,1577,875
8468,4,2,8,5
27127,7,1,1,3
2192,3317,1026,235,1091
8516,221,152,169,388
8530,727,48,298,49
4133,247,31,349,92
9063,397,348,2897,473
273,10,16,16,35
369,6961,5021,1623,1193
56922,1155,1437,586,1814
27074,87,2,85,11
2191,887,14,12,14
10529,821,772,1824,1002
55331,865,326,441,322
3093,1396,1252,1039,1006
5289,529,708,727,681
55728,79,15,162,70
57103,316,43,187,114
7289,1139,188,991,404
8871,236,108,411,84
108,175,30,259,36
5527,1694,1955,1544,1102
54715,5,16,0,12
2782,5227,2345,12973,4769
3205,326,289,1121,707
1906,389,23,406,107
8028,262,142,768,528
55063,241,549,135,128
117,104,1,10,5
26281,4,0,9,0
27334,17,1,6,6
9452,351,192,182,364
4898,3642,2215,2132,1476
7419,1604,1415,4235,2592
5108,1628,1716,1199,1328
57690,230,241,559,202
9139,375,235,1252,348
1620,51,9,14,134
83737,1031,277,1103,683
27039,7,3,3,3
58476,2681,478,3531,883
51150,4098,1984,6102,3343
57644,81,302,240,44
80341,1,0,0,0
7161,24,3,21,5
54472,1456,2763,4382,2770
51619,1067,968,827,664
27098,9,77,149,59
862,56,19,48,54
1015,16,25,2163,28
9984,494,448,814,253
51661,574,71,374,93
114880,41,127,42,215
6507,392,12,523,141
7520,3828,3183,4643,2608
56925,1335,258,335,276
11262,76,30,42,14
8569,542,397,932,359
7145,6832,2576,28969,6919
57455,647,135,1137,857
56681,3585,2242,2340,1941
8556,59,59,82,166
10411,645,3292,764,2264
634,364,651,337,898
29843,299,65,284,169
51207,0,0,2,3
23152,1366,236,4289,610
3991,47,69,81,80
2222,1055,1799,1968,2029
5050,1232,663,601,330
4983,461,453,800,382
173,10,3506,2,895
3835,2525,2477,727,973
10590,20,38,131,47
55604,341,381,106,481
5236,3112,2265,7442,2377
1653,1923,1912,2344,2794
1785,8156,1362,9364,3305
2037,1320,129,2210,898
22999,0,0,1,2
26002,402,87,29,237
8417,1198,497,5517,5551
11158,766,222,1106,569
11159,766,222,1106,569
9817,3227,2353,1879,1179
55510,6,7,12,21
5794,22,0,6,0
1638,12,1,77,10
51006,2790,975,1568,864
131544,105,2,391,179
285220,44,22,2,10
6344,145,255,1129,136
5991,100,32,149,84
55183,856,230,650,428
23011,1252,539,4075,2363
8671,1553,2873,3373,9722
6595,1321,827,3294,1493
50700,1,1,8,14
27244,422,226,2289,649
11043,86,23,542,96
139212,5,1,3,0
50509,754,8,653,49
10847,337,76,3648,399
9933,803,1062,146,547
1361,2,1,1,2
1136,9,2,70,0
3781,72,60,39,10
4850,402,307,507,286
5663,1306,1148,3282,1472
1371,667,80,319,165
56650,2266,490,1072,490
5891,444,434,378,329
3320,13722,29610,15186,22014
5933,165,67,81,60
22839,2844,715,2168,628
22997,40,2,141,3
3080,0,0,0,0
114819,146,30,423,92
10403,176,27,77,37
23431,141,59,335,130
54665,165,128,665,287
260425,42,239,121,254
2920,91,78,25,15
174,14,1096,2,229
1286,200,262,578,752
6932,73,7,44,24
28962,1088,406,1125,684
1005,2,1,10,7
50939,13,1,16,6
57092,2898,1452,2955,1644
55218,493,250,1014,445
384,92,612,18897,1950
4208,839,354,711,279
5788,614,20,863,212
779,0,1,1,4
5317,42,24,2,17
79876,1763,517,4231,927
9262,402,44,1027,258
8555,191,436,327,589
22869,210,73,277,96
4036,4106,6310,9598,21288
440515,300,121,695,240
65094,680,942,489,315
11266,338,194,506,269
65985,566,315,1060,467
9812,3716,1337,2069,1352
6561,37,520,6,2270
93664,390,392,320,743
56131,160,9,114,25
56142,7,4,13,24
56113,41,12,156,21
51668,1069,461,751,447
23239,188,155,436,176
5205,204,119,134,144
3595,14,6,9,9
6604,977,409,2646,407
55100,1003,1040,547,378
2533,682,107,255,95
58538,12,9,11,5
55437,698,781,854,1565
9689,2024,997,7465,3081
5241,61,28,31,73
114899,146,45,240,93
4200,520,96,1067,505
55322,306,168,714,430
905,533,166,1296,484
57579,247,178,323,192
1310,10,46,25,101
23136,1010,897,1685,3024
22837,278,1034,2132,1796
1741,901,476,1099,702
3776,102,0,2,0
56256,157,31,48,16
7188,393,62,2137,156
29093,4058,2535,624,846
25929,615,140,561,229
4986,0,4,1234,1
4779,7213,5257,53608,13650
54437,15617,117,1492,122
2932,656,396,658,491
3693,7993,1628,3690,2478
23085,425,106,972,337
7514,1722,599,2153,914
10141,60,5,16,0
11342,2596,1169,1382,1599
80036,95,943,135,1023
79728,393,238,128,138
23033,224,56,1054,454
57226,811,565,1544,852
594,164,425,386,511
7994,325,190,2073,470
79670,278,148,326,187
9706,340,337,1747,376
79977,1,16,8,103
3842,958,732,2274,1422
5351,9675,5948,11728,3651
5026,34,4,30,16
3682,969,781,547,457
22894,465,318,939,501
10464,236,55,209,107
81550,521,516,552,387
26747,144,68,170,122
23047,316,151,1153,466
5019,341,640,4481,1752
10325,546,148,658,328
1833,7,0,2,0
1540,956,269,625,650
10998,1400,1904,233,381
25799,253,92,419,186
79891,247,220,831,209
55659,108,99,123,67
54807,162,74,238,108
55663,626,299,576,292
9422,363,340,443,570
6193,119639,82790,12377,13369
2195,7801,471,5725,2468
91746,501,284,1689,561
25978,814,317,534,759
64744,857,240,2169,496
10450,1870,1805,1392,1030
10269,933,736,1599,1071
56910,2405,4280,4276,3084
84273,575,260,469,399
5978,476,278,568,392
3034,6,2,46,23
54434,832,296,2305,351
2950,46925,27284,10420,7777
334,19296,7438,41015,23120
57613,331,225,995,243
6579,9,5,35,16
51729,1330,385,2072,852
8668,5257,3459,3542,3334
79570,110,4,17,1
1307,1595,275,422,300
200081,1934,1465,2709,964
338,1508,15,5,11
8648,459,291,1878,820
60509,1073,1136,1567,1237
22979,44,8,491,21
3797,153,23,637,64
10890,1717,783,4266,1565
2646,14,3,6,1
3030,6440,10282,5383,9252
22924,623,284,1063,497
790,729,104,1830,267
966,16994,16050,11302,10504
3732,1061,330,4015,602
63035,233,74,499,143
546,857,629,1997,842
102157402,431,254,424,298
2219,181,69,725,76
55892,447,219,228,284
2122,349,906,473,1069
9522,905,349,1803,586
5550,567,181,572,356
57531,69,79,263,163
81929,687,411,692,502
22911,208,55,515,276
57590,1099,525,1813,558
5016,102,109,777,100
29957,265,81,596,338
4216,368,297,642,379
29992,513,201,284,135
57549,13,22,6,39
5243,1139,759,16,2049
7760,417,122,453,210
231,11059,2501,15985,1606
8895,1355,957,2468,1674
54700,260,85,466,285
2017,4718,2958,8872,3775
7481,11,3,43,22
4528,671,623,802,837
23259,316,225,3234,585
22996,811,158,5263,288
2060,1037,714,1396,835
4998,43,51,17,53
4258,3178,2869,1229,2092
10523,991,347,1803,497
55054,248,86,374,187
55230,607,789,1139,1286
55624,3620,10820,2029,1626
8438,49,5,19,11
23139,1213,629,1855,549
3301,3357,2777,1580,3387
2683,13053,1999,1653,1423
51510,2024,1089,1387,1955
4799,837,594,992,939
363,8,178,7,497
27292,754,185,296,236
51194,634,230,366,255
101180901,634,230,366,255
2346,516,740,295,532
27102,3527,2123,4881,2732
51314,76,1,15,4
54749,2214,185,1560,413
29887,1252,361,784,652
22929,1474,1066,2739,2099
10573,4266,8743,1487,2386
3049,0,2,0,2
80271,1334,255,939,492
4680,0,0,1,0
2196,14,11,490,24
55696,1590,749,1211,494
10959,4369,1325,5724,2694
56605,592,470,876,503
54469,1242,1242,2412,1679
3294,111,60,139,46
55787,400,156,654,307
5475,45,3,32,4
7462,747,53,366,108
10075,4156,1553,5429,2637
9183,334,229,153,291
79796,1591,906,440,362
4606,4,3,3,3
50507,776,11757,549,4568
8310,345,312,357,233
8898,842,334,711,542
23645,1996,318,2138,636
51171,2664,8868,3882,3808
7205,4148,3123,2330,1937
43,52,7,313,20
2512,274162,338545,55604,170233
51593,2977,1709,2405,1081
581,4369,1152,2275,769
51701,528,539,667,561
94005,2297,878,2286,1606
9509,719,39,1698,59
28983,0,0,0,0
56970,682,146,1509,459
9489,995,159,1419,351
5705,6736,8227,3849,5384
51720,1120,142,483,325
1071,282,392,192,224
4313,4776,1036,345,641
4504,4053,1338,4647,228
54947,428,147,199,190
2775,21,16,11,33
55239,565,225,1131,656
6452,3569,743,9750,1437
8602,689,479,731,537
118,5929,5638,2630,2957
79944,175,197,1029,764
57544,166,43,395,145
51637,5143,4331,1443,2276
22795,919,35,897,141
64395,249,125,1114,263
10992,3416,1734,4399,2508
57542,620,138,830,378
2778,20997,6541,35122,11253
10059,1160,544,3352,1052
5744,2490,6,49,6
116154,77,29,5177,158
51290,841,309,1614,550
7022,97,6,0,0
6790,257,40,84,73
57091,152,20,87,30
8544,558,491,187,248
28971,2600,3498,903,964
5990,145,135,519,51
339175,362,210,315,239
6820,88,27,33,10
29929,308,142,372,214
4849,290,30,995,240
51206,8,2,32,3
5775,258,123,878,491
8886,829,498,1571,858
8570,1471,175,5229,1257
2767,1124,807,3034,1323
55616,406,425,370,356
55741,3295,743,875,838
111089941,3295,743,875,838
1789,110,30,223,79
28954,71,19,47,25
22974,444,12,63,16
80307,760,17,2389,57
81572,1417,890,449,468
2036,1808,513,3269,1842
6564,727,365,285,177
23348,624,92,3290,381
55608,2233,665,4728,1324
23483,185,40,432,231
1795,26,32,71,94
51161,262,279,805,540
57017,2923,3888,3149,3523
55287,19,13,4,1
64147,647,926,120,497
79822,135,85,2960,250
54675,4163,1742,1174,1264
140850,0,0,0,0
23368,269,282,1050,409
8455,1672,521,3074,1749
54498,767,74,3121,55
6614,1043,43,241,59
2280,9483,5272,5081,2407
55968,3518,1464,4077,2032
83959,26,92,31,183
25943,467,221,834,609
79175,446,184,600,291
57593,291,164,1162,80
56265,863,112,39,621
57506,2843,1072,3330,1576
9762,377,393,1568,1438
2160,17,1472,3,513
22803,1590,342,1638,1214
55857,2051,1717,307,446
8655,18720,7305,4598,4072
54997,52,237,99,112
27131,4314,4236,2876,4863
6128,116741,43784,18021,21504
55423,67,3,33,13
8550,1033,210,1211,657
5027,207,20,505,61
51575,267,107,403,258
10741,706,470,937,673
51433,4031,3294,2482,1885
9962,823,132,1055,338
80024,1161,526,1101,397
29058,4443,1620,3505,2977
55184,137,66,135,107
84678,508,139,1739,218
26074,23,11,6,38
64211,0,0,0,0
55617,305,63,201,171
4938,2047,275,692,589
10985,1637,896,5389,1457
6175,207750,118640,23666,22000
5829,1790,875,7598,1854
23409,289,129,52,90
22895,17,5,11,19
55614,330,229,662,615
51605,421,129,529,221
1114,35,125,8,85
5037,13584,48579,34670,38795
6910,0,0,86,0
8315,461,464,508,330
10961,8180,12237,4738,7381
4842,9,84,19,258
2521,11572,4212,8110,4055
3476,6099,2271,1414,2239
53827,5654,598,1021,258
55900,647,194,1184,482
57655,1568,167,1814,397
5349,110,318,38,60
9843,769,153,489,231
29965,370,66,2146,1167
113540,6,8,51,6
23415,9,3,3,0
23193,12444,3367,18872,8140
51291,522,54,470,102
55285,99,49,183,167
332,442,9,22,9
3902,152,16,90,8
8079,10385,7863,6668,5647
78990,59,23,21,24
57062,1800,2333,465,659
7597,706,343,725,122
25977,554,185,1273,498
393,1294,476,2960,353
170961,78,147,139,142
55760,1260,282,1508,546
23186,283,86,922,212
55668,374,190,1857,659
8425,2128,1127,1080,873
645,13428,7043,3229,3954
6548,691,246,1838,372
10558,396,94,922,540
10914,1718,1756,2510,1542
8812,529,223,832,346
57060,483,319,657,444
5996,2789,34,3893,663
83719,2455,1990,1370,1072
51650,4730,3250,757,1545
4708,20030,23637,7143,8488
10726,2992,3789,3231,2365
10296,1183,835,2797,1325
3383,3414,160,2294,251
29888,1396,266,3134,915
11213,175,32,295,145
4069,5032,84,1420,217
6476,0,0,0,0
79594,1161,960,1965,1107
7023,198,32,311,72
10081,269,101,524,223
51324,1857,1497,2107,1572
26998,39,6,0,7
51726,3020,946,661,960
55214,5812,620,4109,2356
7066,152,90,3,32
8646,846,137,222,249
2323,686,105,111,91
9727,1225,12523,1189,6789
84572,3355,2345,3969,2617
10795,328,500,563,361
2802,1614,389,1608,675
8761,3743,1148,1411,884
30835,332,39,170,39
79603,2103,4098,1129,1243
57192,1390,1372,912,425
84196,904,525,1389,683
1947,1971,618,755,1054
55066,647,444,3159,783
124907803,647,444,3159,783
128966601,647,444,3159,783
16,2961,1815,8627,4003
2734,6067,4096,10055,6258
24137,161,2,18,11
27327,794,360,8099,914
64857,791,208,600,222
10683,27,3,59,0
57106,969,1119,232,218
57605,310,165,1294,228
55763,1032,558,1055,581
54439,575,158,500,302
5459,1,0,0,0
114882,648,510,1111,1129
113878,340,15,204,40
58484,77,20,40,34
54517,281,16,405,146
22798,13,15,19,36
4897,317,86,2131,170
3912,6331,5504,5468,4903
5172,26,116,41,258
1811,2,1,0,10
1738,1306,1755,7458,4435
23335,242,242,591,333
9352,1798,1924,1231,1445
3568,1,10,93,10
368,958,1517,68,1385
54918,918,158,904,862
3655,1364,797,4826,2177
11069,146,21,276,185
51776,570,126,1650,282
23676,0,0,0,0
2271,2165,3130,1994,3268
23231,6067,649,668,736
7018,239,12,921,26
55573,2928,843,1576,1574
51168,28,24,184,38
54890,2683,1509,5815,1876
350,36,1176,11,656
22861,674,179,1077,439
83394,17,64,141,89
9552,1788,2531,1898,2138
23594,251,128,176,88
79776,69,10,10,25
57084,0,0,0,0
1357,0,13,0,15
51530,1286,402,1216,358
2099,352,53,238,114
26575,55,23,14,17
285,1423,21,4176,51
84336,2250,2878,1265,1570
4345,1033,93,186,180
151887,5098,242,2086,614
1215,1,4,3,5
5720,12454,6708,3589,4865
55012,708,1060,358,308
54930,1185,637,1179,804
84502,26,28,4,84
4625,1,3,0,3
1053,11,1,6,1
23428,337,8783,5471,8545
55644,1347,455,1227,596
51310,632,607,1839,1133
55072,1870,1565,787,560
23256,1244,766,531,723
55632,129,73,264,136
25831,1467,320,2656,1583
3183,15353,6129,14301,8699
57096,35,19,13,5
11198,1595,986,2550,1269
9878,1100,676,3909,1378
8487,174,89,183,119
7051,35,39,59,117
26277,1789,1222,1130,862
1618,0,0,1,1
90665,2,3,0,0
57556,955,192,2491,242
54822,443,407,1362,1361
7301,192,564,138,698
79968,132,39,104,41
825,559,7667,3418,3969
8773,735,535,4874,886
6913,155,0,50,4
26227,1360,6080,245,4375
1299,24,28,64,129
7430,7309,16254,26359,11740
4637,98756,65998,24543,24515
26523,743,778,1888,743
27285,27,80,178,27
63967,25,2,11,6
117584,595,386,1468,563
201294,265,65,242,114
79157,317,224,579,273
1808,2858,888,3239,1039
7042,69,23,87,36
55105,279,93,413,175
10762,901,413,1672,533
8318,195,19,10,7
1312,5254,1307,3411,2192
